-35.71539616937325,-2.7195712413618987,624.758015122758,6.529786271856134
-40.62422012283491,0.6467608245949501,691.0477405732828,6.505886121489219
-44.231750391387955,0.7670734050972965,695.0960294193594,6.49444069942236
-50.78998821460884,-0.9665734337034022,669.5935304925545,6.459268205904542
-54.06910712621928,-1.8333968531037517,656.842281029152,6.28931103065139
-55.7086665820245,-2.2668085628039263,650.4666562974508,6.286044262913239
-56.52844630992711,-2.4835144176540136,647.2788439316001,6.286044262913239
-56.69465714177626,-2.2122882918180666,649.4336578359963,6.286044262913239
-55.35847244736851,-2.1012065764156325,651.8048122580601,6.284483226692833
-54.69038010016464,-2.0456657187144156,652.9903894690921,6.267068440696398
0.23763346672058105
